model_id,split,unit_type,unit_id,score_name,score,label
M39,train,cycle,210_1b1_Al_sc_Meditron__0,crackle_score,0.7535473534,0
M39,train,cycle,210_1b1_Al_sc_Meditron__1,crackle_score,0.9052950215,0
M39,train,cycle,210_1b1_Al_sc_Meditron__2,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__3,crackle_score,0.7578597219,0
M39,train,cycle,210_1b1_Al_sc_Meditron__4,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__5,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__6,crackle_score,0.8311258278,0
M39,train,cycle,210_1b1_Al_sc_Meditron__7,crackle_score,0.9278666543,0
M39,train,cycle,210_1b1_Al_sc_Meditron__8,crackle_score,1,1
M39,train,cycle,210_1b1_Al_sc_Meditron__9,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__10,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__11,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__12,crackle_score,0.791883548,0
M39,train,cycle,210_1b1_Al_sc_Meditron__13,crackle_score,0.6569638743,0
M39,train,cycle,210_1b1_Al_sc_Meditron__14,crackle_score,0.6172532834,0
M39,train,cycle,210_1b1_Al_sc_Meditron__15,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__16,crackle_score,1,0
M39,train,cycle,210_1b1_Al_sc_Meditron__17,crackle_score,0.6883177557,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__0,crackle_score,0.716457104,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__1,crackle_score,0.8761322128,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__2,crackle_score,0.4026030081,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__3,crackle_score,0.7331778814,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__4,crackle_score,0.6273987825,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__5,crackle_score,0.9231197101,1
M39,train,cycle,210_1b1_Ar_sc_Meditron__6,crackle_score,0.4156050397,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__7,crackle_score,0.7992224406,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__8,crackle_score,0.7117084029,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__9,crackle_score,0.7449251194,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__10,crackle_score,0.661705255,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__11,crackle_score,0.6226324119,0
M39,train,cycle,210_1b1_Ar_sc_Meditron__12,crackle_score,0.3972312424,0
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__0,crackle_score,0.4047186961,0
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__1,crackle_score,0.7154196893,1
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__2,crackle_score,0.8198312963,0
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__3,crackle_score,0.3971839072,1
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__4,crackle_score,0.8459474562,0
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__5,crackle_score,0.7792922142,0
M39,train,cycle,212_2b2_Tc_mc_LittC2SE__6,crackle_score,0.5473705633,0
M39,train,cycle,213_1p2_Al_mc_AKGC417L__0,crackle_score,0.5823701078,0
M39,train,cycle,213_1p2_Al_mc_AKGC417L__1,crackle_score,0.6417769927,0
M39,train,cycle,213_1p2_Al_mc_AKGC417L__2,crackle_score,0.5583534222,0
M39,train,cycle,213_1p2_Al_mc_AKGC417L__3,crackle_score,0.5377960274,0
M39,train,cycle,213_1p2_Al_mc_AKGC417L__4,crackle_score,0.6681417639,0
M39,train,cycle,213_1p2_Al_mc_AKGC417L__5,crackle_score,0.443708554,0
M39,train,cycle,213_1p2_Ar_mc_AKGC417L__0,crackle_score,1,0
M39,train,cycle,213_1p2_Ar_mc_AKGC417L__1,crackle_score,1,0
M39,train,cycle,213_1p2_Ar_mc_AKGC417L__2,crackle_score,1,0
M39,train,cycle,213_1p2_Ar_mc_AKGC417L__3,crackle_score,0.7690435751,0
M39,train,cycle,213_1p2_Ar_mc_AKGC417L__4,crackle_score,0.9386853591,0
M39,train,cycle,213_1p2_Ar_mc_AKGC417L__5,crackle_score,1,0
M39,train,cycle,213_1p2_Lr_mc_AKGC417L__0,crackle_score,0.5691119332,0
M39,train,cycle,213_1p2_Lr_mc_AKGC417L__1,crackle_score,0.6454585033,0
M39,train,cycle,213_1p2_Lr_mc_AKGC417L__2,crackle_score,0.5506542037,0
M39,train,cycle,213_1p2_Lr_mc_AKGC417L__3,crackle_score,0.8452345429,0
M39,train,cycle,213_1p2_Lr_mc_AKGC417L__4,crackle_score,0.6059752096,0
M39,train,cycle,213_1p2_Lr_mc_AKGC417L__5,crackle_score,0.7568198079,0
M39,train,cycle,213_1p2_Pl_mc_AKGC417L__0,crackle_score,0.5142612664,0
M39,train,cycle,213_1p2_Pl_mc_AKGC417L__1,crackle_score,1,0
M39,train,cycle,213_1p2_Pl_mc_AKGC417L__2,crackle_score,1,1
M39,train,cycle,213_1p2_Pl_mc_AKGC417L__3,crackle_score,1,0
M39,train,cycle,213_1p2_Pl_mc_AKGC417L__4,crackle_score,1,1
M39,train,cycle,213_1p2_Pl_mc_AKGC417L__5,crackle_score,1,1
M39,train,cycle,213_1p2_Pr_mc_AKGC417L__0,crackle_score,0.6803353,0
M39,train,cycle,213_1p2_Pr_mc_AKGC417L__1,crackle_score,0.5388617311,1
M39,train,cycle,213_1p2_Pr_mc_AKGC417L__2,crackle_score,0.4883733114,1
M39,train,cycle,213_1p2_Pr_mc_AKGC417L__3,crackle_score,0.3879888857,1
M39,train,cycle,213_1p2_Pr_mc_AKGC417L__4,crackle_score,0.578400266,1
M39,train,cycle,213_1p2_Pr_mc_AKGC417L__5,crackle_score,0.5730342476,0
M39,train,cycle,213_1p2_Tc_mc_AKGC417L__0,crackle_score,0.5522211616,0
M39,train,cycle,213_1p2_Tc_mc_AKGC417L__1,crackle_score,0.7218504979,0
M39,train,cycle,213_1p2_Tc_mc_AKGC417L__2,crackle_score,0.7133038953,0
M39,train,cycle,213_1p2_Tc_mc_AKGC417L__3,crackle_score,0.634317761,0
M39,train,cycle,213_1p2_Tc_mc_AKGC417L__4,crackle_score,0.6363295698,0
M39,train,cycle,213_1p2_Tc_mc_AKGC417L__5,crackle_score,0.4568892717,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__0,crackle_score,0.5442224367,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__1,crackle_score,0.6600386894,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__2,crackle_score,0.5159216612,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__3,crackle_score,0.561416961,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__4,crackle_score,0.6091294721,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__5,crackle_score,0.4555734857,0
M39,train,cycle,213_1p3_Al_mc_AKGC417L__6,crackle_score,0.3590514076,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__0,crackle_score,0.509832783,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__1,crackle_score,0.649496929,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__2,crackle_score,0.3763520976,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__3,crackle_score,0.6106936224,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__4,crackle_score,0.4476168691,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__5,crackle_score,0.4194780191,0
M39,train,cycle,213_1p3_Ar_mc_AKGC417L__6,crackle_score,0.2485053996,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__0,crackle_score,0.7036418041,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__1,crackle_score,1,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__2,crackle_score,0.8893259168,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__3,crackle_score,0.7565237964,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__4,crackle_score,0.9443585781,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__5,crackle_score,1,0
M39,train,cycle,213_1p3_Pl_mc_AKGC417L__6,crackle_score,0.5583416188,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__0,crackle_score,0.3935419783,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__1,crackle_score,0.3112469291,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__2,crackle_score,0.4933240592,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__3,crackle_score,0.5026450025,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__4,crackle_score,0.4829984544,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__5,crackle_score,0.392229907,0
M39,train,cycle,213_1p3_Pr_mc_AKGC417L__6,crackle_score,0.4066706235,0
M39,train,cycle,213_1p5_Al_mc_AKGC417L__0,crackle_score,0.5505036785,0
M39,train,cycle,213_1p5_Al_mc_AKGC417L__1,crackle_score,0.5869209048,0
M39,train,cycle,213_1p5_Al_mc_AKGC417L__2,crackle_score,0.5196117787,0
M39,train,cycle,213_1p5_Al_mc_AKGC417L__3,crackle_score,0.6359597973,0
M39,train,cycle,213_1p5_Al_mc_AKGC417L__4,crackle_score,0.4481293331,0
M39,train,cycle,213_1p5_Al_mc_AKGC417L__5,crackle_score,0.5574453854,0
M39,train,cycle,213_1p5_Ar_mc_AKGC417L__0,crackle_score,0.3719383481,0
M39,train,cycle,213_1p5_Ar_mc_AKGC417L__1,crackle_score,0.4949056252,0
M39,train,cycle,213_1p5_Ar_mc_AKGC417L__2,crackle_score,0.4556768023,0
M39,train,cycle,213_1p5_Ar_mc_AKGC417L__3,crackle_score,0.5420128426,0
M39,train,cycle,213_1p5_Ar_mc_AKGC417L__4,crackle_score,0.5928051976,0
M39,train,cycle,213_1p5_Ar_mc_AKGC417L__5,crackle_score,0.519225154,0
M39,train,cycle,213_1p5_Pl_mc_AKGC417L__0,crackle_score,0.8818069075,0
M39,train,cycle,213_1p5_Pl_mc_AKGC417L__1,crackle_score,0.9809794491,1
M39,train,cycle,213_1p5_Pl_mc_AKGC417L__2,crackle_score,0.7462703187,0
M39,train,cycle,213_1p5_Pl_mc_AKGC417L__3,crackle_score,0.8376857271,0
M39,train,cycle,213_1p5_Pl_mc_AKGC417L__4,crackle_score,0.8270983877,0
M39,train,cycle,213_1p5_Pl_mc_AKGC417L__5,crackle_score,0.5303566273,0
M39,train,cycle,213_1p5_Pr_mc_AKGC417L__0,crackle_score,0.3827282158,0
M39,train,cycle,213_1p5_Pr_mc_AKGC417L__1,crackle_score,0.5837926331,1
M39,train,cycle,213_1p5_Pr_mc_AKGC417L__2,crackle_score,0.55927487,0
M39,train,cycle,213_1p5_Pr_mc_AKGC417L__3,crackle_score,0.4407366956,0
M39,train,cycle,213_1p5_Pr_mc_AKGC417L__4,crackle_score,0.5718417052,0
M39,train,cycle,213_1p5_Pr_mc_AKGC417L__5,crackle_score,0.5942262975,1
M39,train,cycle,213_1p5_Tc_mc_AKGC417L__0,crackle_score,0.2680913365,0
M39,train,cycle,213_1p5_Tc_mc_AKGC417L__1,crackle_score,0.4325843288,0
M39,train,cycle,213_1p5_Tc_mc_AKGC417L__2,crackle_score,0.4292584063,0
M39,train,cycle,213_1p5_Tc_mc_AKGC417L__3,crackle_score,0.2802447334,0
M39,train,cycle,213_1p5_Tc_mc_AKGC417L__4,crackle_score,0.2225687026,0
M39,train,cycle,213_1p5_Tc_mc_AKGC417L__5,crackle_score,0.5394727103,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__0,crackle_score,0.8969686034,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__1,crackle_score,0.6107883183,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__2,crackle_score,0.5895504987,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__3,crackle_score,0.7675260438,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__4,crackle_score,0.652712247,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__5,crackle_score,0.8732884202,0
M39,train,cycle,213_2p2_Al_mc_AKGC417L__6,crackle_score,0.7496159754,0
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__0,crackle_score,0.6954747278,1
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__1,crackle_score,0.6469864264,0
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__2,crackle_score,0.6843759731,0
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__3,crackle_score,0.7319795484,0
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__4,crackle_score,0.739794389,0
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__5,crackle_score,0.4295435319,0
M39,train,cycle,213_2p2_Ar_mc_AKGC417L__6,crackle_score,0.6434876318,0
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__0,crackle_score,0.5542307955,1
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__1,crackle_score,0.6463204175,1
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__2,crackle_score,0.5642944465,1
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__3,crackle_score,0.6805021548,0
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__4,crackle_score,0.6340703279,1
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__5,crackle_score,0.5339830328,0
M39,train,cycle,213_2p2_Pl_mc_AKGC417L__6,crackle_score,0.5657211545,1
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__0,crackle_score,0.5504479269,0
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__1,crackle_score,0.5517192393,0
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__2,crackle_score,0.5347068404,0
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__3,crackle_score,0.5257364464,0
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__4,crackle_score,0.5231675283,0
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__5,crackle_score,0.5299972311,1
M39,train,cycle,213_2p2_Pr_mc_AKGC417L__6,crackle_score,0.5078110943,1
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__0,crackle_score,0.1682650448,0
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__1,crackle_score,0.4116926486,0
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__2,crackle_score,0.5051584025,0
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__3,crackle_score,0.3968079271,0
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__4,crackle_score,0.2696890321,0
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__5,crackle_score,0.3306106573,0
M39,train,cycle,213_2p2_Tc_mc_AKGC417L__6,crackle_score,0.2468361836,0
M39,train,cycle,215_1b2_Ar_sc_Meditron__0,crackle_score,0.4672284708,0
M39,train,cycle,215_1b2_Ar_sc_Meditron__1,crackle_score,0.9583333333,0
M39,train,cycle,215_1b2_Ar_sc_Meditron__2,crackle_score,0.9971002486,0
M39,train,cycle,215_1b2_Ar_sc_Meditron__3,crackle_score,1,0
M39,train,cycle,215_1b2_Ar_sc_Meditron__4,crackle_score,0.7907231389,0
M39,train,cycle,215_1b3_Tc_sc_Meditron__0,crackle_score,0.2921126042,0
M39,train,cycle,215_1b3_Tc_sc_Meditron__1,crackle_score,0.7568542141,0
M39,train,cycle,215_1b3_Tc_sc_Meditron__2,crackle_score,0.9347826087,0
M39,train,cycle,215_1b3_Tc_sc_Meditron__3,crackle_score,0.9931440943,0
M39,train,cycle,215_1b3_Tc_sc_Meditron__4,crackle_score,0.8840748357,0
M39,train,cycle,215_1b3_Tc_sc_Meditron__5,crackle_score,0.6570838787,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__0,crackle_score,0.6233536547,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__1,crackle_score,0.6881028411,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__2,crackle_score,0.5317972906,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__3,crackle_score,0.6556195457,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__4,crackle_score,0.498132717,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__5,crackle_score,0.5362702138,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__6,crackle_score,0.6346540215,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__7,crackle_score,0.6827493892,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__8,crackle_score,0.4438507598,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__9,crackle_score,0.5449486476,0
M39,train,cycle,217_1b1_Tc_sc_Meditron__10,crackle_score,0.03669762856,0
M39,train,cycle,218_1b1_Al_sc_Meditron__0,crackle_score,0.6199676317,0
M39,train,cycle,218_1b1_Al_sc_Meditron__1,crackle_score,0.6726725284,0
M39,train,cycle,218_1b1_Al_sc_Meditron__2,crackle_score,0.8095620158,0
M39,train,cycle,218_1b1_Al_sc_Meditron__3,crackle_score,0.7254525933,0
M39,train,cycle,218_1b1_Al_sc_Meditron__4,crackle_score,0.7745136857,0
M39,train,cycle,218_1b1_Al_sc_Meditron__5,crackle_score,0.7586314215,1
M39,train,cycle,218_1b1_Al_sc_Meditron__6,crackle_score,0.8131252327,1
M39,train,cycle,218_1b1_Al_sc_Meditron__7,crackle_score,0.9115395122,1
M39,train,cycle,218_1b1_Al_sc_Meditron__8,crackle_score,0.791957463,1
M39,train,cycle,218_1b1_Al_sc_Meditron__9,crackle_score,0.1877408659,1
M39,train,cycle,218_1b1_Al_sc_Meditron__10,crackle_score,0.619905286,1
M39,train,cycle,218_1b1_Al_sc_Meditron__11,crackle_score,0.7413382699,1
M39,train,cycle,218_1b1_Al_sc_Meditron__12,crackle_score,0.5980366456,1
M39,train,cycle,218_1b1_Al_sc_Meditron__13,crackle_score,0.4638913221,0
M39,train,cycle,218_1b1_Al_sc_Meditron__14,crackle_score,0.2767505952,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__0,crackle_score,0.7292251755,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__1,crackle_score,0.6537616935,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__2,crackle_score,0.1645016026,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__3,crackle_score,0.3259919542,0
M39,train,cycle,218_1b1_Ar_sc_Meditron__4,crackle_score,0.6999232783,0
M39,train,cycle,218_1b1_Ar_sc_Meditron__5,crackle_score,0.8228966826,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__6,crackle_score,0.6970979772,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__7,crackle_score,0.7398718974,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__8,crackle_score,0.7500789888,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__9,crackle_score,0.5175913011,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__10,crackle_score,0.247992708,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__11,crackle_score,0.6230939534,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__12,crackle_score,0.4247429513,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__13,crackle_score,0.694119757,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__14,crackle_score,0.5643221812,1
M39,train,cycle,218_1b1_Ar_sc_Meditron__15,crackle_score,0.1975615689,0
M39,train,cycle,218_1b1_Lr_sc_Meditron__0,crackle_score,0.5858744172,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__1,crackle_score,0.3941973106,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__2,crackle_score,0.866993649,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__3,crackle_score,0.7324562043,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__4,crackle_score,0.5593307431,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__5,crackle_score,0.7203580925,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__6,crackle_score,0.603506591,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__7,crackle_score,0.4161819476,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__8,crackle_score,0.2442952038,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__9,crackle_score,0.2345143425,0
M39,train,cycle,218_1b1_Lr_sc_Meditron__10,crackle_score,0.1602564103,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__11,crackle_score,0.6986876556,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__12,crackle_score,0.6043581082,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__13,crackle_score,0.6431803246,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__14,crackle_score,0.4975273159,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__15,crackle_score,0.4594450273,0
M39,train,cycle,218_1b1_Lr_sc_Meditron__16,crackle_score,0.1685710716,0
M39,train,cycle,218_1b1_Lr_sc_Meditron__17,crackle_score,0.5057129161,1
M39,train,cycle,218_1b1_Lr_sc_Meditron__18,crackle_score,0.08751530175,0
M39,train,cycle,218_1b1_Pl_sc_Meditron__0,crackle_score,0.6372844733,0
M39,train,cycle,218_1b1_Pl_sc_Meditron__1,crackle_score,0.8059333702,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__2,crackle_score,0.5284917424,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__3,crackle_score,0.7946785629,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__4,crackle_score,0.5541393713,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__5,crackle_score,0.7731460413,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__6,crackle_score,0.6391559366,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__7,crackle_score,0.7751067433,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__8,crackle_score,0.6289447901,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__9,crackle_score,0.6885473919,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__10,crackle_score,0.5399029221,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__11,crackle_score,0.3428514084,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__12,crackle_score,0.2098683886,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__13,crackle_score,0.5334927541,1
M39,train,cycle,218_1b1_Pl_sc_Meditron__14,crackle_score,0.4792062438,0
M39,train,cycle,218_1b1_Pl_sc_Meditron__15,crackle_score,0.5422759422,0
M39,train,cycle,218_1b1_Pl_sc_Meditron__16,crackle_score,0.5218617612,0
M39,train,cycle,218_1b1_Pl_sc_Meditron__17,crackle_score,0.2242218889,0
M39,train,cycle,218_1b1_Pr_sc_Meditron__0,crackle_score,0.3571234726,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__1,crackle_score,0.6587053373,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__2,crackle_score,0.6081856321,0
M39,train,cycle,218_1b1_Pr_sc_Meditron__3,crackle_score,0.9212920862,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__4,crackle_score,0.7719069096,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__5,crackle_score,0.7337051888,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__6,crackle_score,0.7116138621,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__7,crackle_score,0.5883822993,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__8,crackle_score,0.4056940896,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__9,crackle_score,0.3497967041,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__10,crackle_score,0.1829272284,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__11,crackle_score,0.6749376144,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__12,crackle_score,0.673321551,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__13,crackle_score,0.6553005597,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__14,crackle_score,0.7105925829,1
M39,train,cycle,218_1b1_Pr_sc_Meditron__15,crackle_score,0.8090474028,0
M39,train,cycle,218_1b1_Pr_sc_Meditron__16,crackle_score,0.2623299247,0
M39,train,cycle,218_1b1_Pr_sc_Meditron__17,crackle_score,0.4159907074,0
M39,train,cycle,218_1p1_Ar_sc_Litt3200__0,crackle_score,0.513620554,0
M39,train,cycle,218_1p1_Ar_sc_Litt3200__1,crackle_score,0.5427060405,0
M39,train,cycle,218_1p1_Ar_sc_Litt3200__2,crackle_score,0.7008412493,0
M39,train,cycle,218_1p1_Ar_sc_Litt3200__3,crackle_score,0.9080839487,0
M39,train,cycle,218_1p1_Ar_sc_Litt3200__4,crackle_score,0.625254423,0
M39,train,cycle,218_1p1_Ar_sc_Litt3200__5,crackle_score,0.5503862949,0
M39,train,cycle,218_1p1_Pl_sc_Litt3200__0,crackle_score,1,0
M39,train,cycle,218_1p1_Pl_sc_Litt3200__1,crackle_score,0.8823083687,1
M39,train,cycle,218_1p1_Pl_sc_Litt3200__2,crackle_score,0.8682321754,1
M39,train,cycle,218_1p1_Pl_sc_Litt3200__3,crackle_score,0.6577099971,0
M39,train,cycle,218_1p1_Pl_sc_Litt3200__4,crackle_score,0.9960077426,1
M39,train,cycle,218_1p1_Pl_sc_Litt3200__5,crackle_score,1,1
M39,train,cycle,218_1p1_Pl_sc_Litt3200__6,crackle_score,1,1
M39,train,cycle,218_1p1_Pl_sc_Litt3200__7,crackle_score,1,1
M39,train,cycle,218_1p1_Pr_sc_Litt3200__0,crackle_score,0.8584815214,1
M39,train,cycle,218_1p1_Pr_sc_Litt3200__1,crackle_score,1,1
M39,train,cycle,218_1p1_Pr_sc_Litt3200__2,crackle_score,0.9506407548,0
M39,train,cycle,218_1p1_Pr_sc_Litt3200__3,crackle_score,1,1
M39,train,cycle,218_1p1_Pr_sc_Litt3200__4,crackle_score,0.9352987732,1
M39,train,cycle,218_1p1_Pr_sc_Litt3200__5,crackle_score,1,1
M39,train,cycle,218_1p1_Pr_sc_Litt3200__6,crackle_score,0.8197997775,1
M39,train,cycle,219_2b1_Ar_mc_LittC2SE__0,crackle_score,0.2485050792,0
M39,train,cycle,219_2b1_Ar_mc_LittC2SE__1,crackle_score,0.6673462227,0
M39,train,cycle,219_2b1_Ar_mc_LittC2SE__2,crackle_score,0.1842296599,0
M39,train,cycle,219_2b1_Ar_mc_LittC2SE__3,crackle_score,0.3368784229,0
M39,train,cycle,219_2b1_Ar_mc_LittC2SE__4,crackle_score,0.4541224842,0
M39,train,cycle,219_2b1_Tc_mc_LittC2SE__0,crackle_score,0.7010166829,0
M39,train,cycle,219_2b1_Tc_mc_LittC2SE__1,crackle_score,0.6906077391,0
M39,train,cycle,219_2b1_Tc_mc_LittC2SE__2,crackle_score,0.804576042,0
M39,train,cycle,219_2b1_Tc_mc_LittC2SE__3,crackle_score,0.7050707116,0
M39,train,cycle,219_2b1_Tc_mc_LittC2SE__4,crackle_score,0.3920341109,0
M39,train,cycle,219_2b2_Ar_mc_LittC2SE__0,crackle_score,0.16379723,0
M39,train,cycle,219_2b2_Ar_mc_LittC2SE__1,crackle_score,0.3075857848,0
M39,train,cycle,219_2b2_Ar_mc_LittC2SE__2,crackle_score,0.602432181,1
M39,train,cycle,219_2b2_Ar_mc_LittC2SE__3,crackle_score,0.3881851438,0
M39,train,cycle,219_2b2_Ar_mc_LittC2SE__4,crackle_score,0.3204746338,0
M39,train,cycle,219_2b2_Tc_mc_LittC2SE__0,crackle_score,0.6423326618,0
M39,train,cycle,219_2b2_Tc_mc_LittC2SE__1,crackle_score,0.8427969886,0
M39,train,cycle,219_2b2_Tc_mc_LittC2SE__2,crackle_score,0.7013345722,0
M39,train,cycle,219_2b2_Tc_mc_LittC2SE__3,crackle_score,0.5020967978,0
